timestamp,username,action,quantity,item_name,price,seller,x,y,z
2023-05-15,Spicey_Spacey,bought,16,Gunpowder,12.5,Ahrucrafter,388,81,890
2023-05-15,Spicey_Spacey,bought,16,Gunpowder,12.5,Ahrucrafter,388,81,890
2023-05-15,Spicey_Spacey,bought,16,Gunpowder,12.5,Ahrucrafter,388,81,890
2023-05-15,Spicey_Spacey,bought,16,Gunpowder,12.5,Ahrucrafter,388,81,890
2023-05-15,Spicey_Spacey,bought,16,Gunpowder,12.5,Ahrucrafter,388,81,890
2023-05-15,Spicey_Spacey,bought,16,Gunpowder,30.0,Ahrucrafter,388,81,890
2023-05-15,Spicey_Spacey,bought,16,Gunpowder,30.0,Ahrucrafter,388,81,890
2023-05-15,Spicey_Spacey,bought,16,Gunpowder,30.0,Ahrucrafter,388,81,890
2023-05-15,Spicey_Spacey,bought,16,Gunpowder,30.0,Ahrucrafter,388,81,890
2023-05-15,Spicey_Spacey,bought,1,Anvil,50.0,pet_jellyfish,-498,73,3651
2023-05-15,Spicey_Spacey,bought,8,Candle,5.0,Tracefais,-114,70,1239
2023-05-15,Spicey_Spacey,bought,8,Candle,5.0,Tracefais,-114,70,1239
2023-05-15,Spicey_Spacey,bought,8,Candle,5.0,Tracefais,-114,70,1239
2023-05-15,Spicey_Spacey,bought,8,Candle,5.0,Tracefais,-114,70,1239
2023-05-15,Spicey_Spacey,bought,8,Candle,5.0,Tracefais,-114,70,1239
2023-05-15,Spicey_Spacey,bought,8,Candle,5.0,Tracefais,-114,70,1239
2023-05-15,Spicey_Spacey,bought,8,Candle,5.0,Tracefais,-114,70,1239
2023-05-15,Spicey_Spacey,bought,8,Candle,5.0,Tracefais,-114,70,1239
2023-05-15,Spicey_Spacey,bought,8,Yellow Candle,6.0,Tracefais,-115,70,1251
2023-05-15,Spicey_Spacey,bought,8,Yellow Candle,6.0,Tracefais,-115,70,1251
2023-05-16,17times_Smoother,bought,64,Bone,30.0,Tracefais,335,64,863
2023-05-16,17times_Smoother,bought,64,Bone,30.0,Tracefais,335,64,863
2023-05-16,17times_Smoother,bought,64,Bone,30.0,Tracefais,335,64,863
2023-05-16,17times_Smoother,bought,32,Bone,15.0,Tracefais,335,64,863
2023-05-16,Spicey_Spacey,bought,8,Candle,5.0,Tracefais,-114,70,1239
2023-05-16,Spicey_Spacey,bought,8,Candle,5.0,Tracefais,-114,70,1239
2023-05-16,Spicey_Spacey,bought,8,Candle,5.0,Tracefais,-114,70,1239
2023-05-16,Spicey_Spacey,bought,8,Candle,5.0,Tracefais,-114,70,1239
2023-05-16,Spicey_Spacey,bought,8,Candle,5.0,Tracefais,-114,70,1239
2023-05-16,Spicey_Spacey,bought,8,Candle,5.0,Tracefais,-114,70,1239
2023-05-16,Spicey_Spacey,bought,8,Candle,5.0,Tracefais,-114,70,1239
2023-05-16,Spicey_Spacey,bought,8,Candle,5.0,Tracefais,-114,70,1239
2023-05-16,Spicey_Spacey,bought,8,Candle,5.0,Tracefais,-114,70,1239
2023-05-16,Spicey_Spacey,bought,8,Yellow Candle,6.0,Tracefais,-115,70,1251
2023-05-16,Spicey_Spacey,bought,8,Yellow Candle,6.0,Tracefais,-115,70,1251
2023-05-16,Spicey_Spacey,bought,8,Yellow Candle,6.0,Tracefais,-115,70,1251
2023-05-16,Spicey_Spacey,bought,8,Yellow Candle,6.0,Tracefais,-115,70,1251
2023-05-16,Spicey_Spacey,bought,8,Yellow Candle,6.0,Tracefais,-115,70,1251
2023-05-16,Spicey_Spacey,bought,8,Yellow Candle,6.0,Tracefais,-115,70,1251
2023-05-16,Spicey_Spacey,bought,8,Yellow Candle,6.0,Tracefais,-115,70,1251
2023-05-16,Spicey_Spacey,bought,8,Yellow Candle,6.0,Tracefais,-115,70,1251
2023-05-16,TeddyTaps230,bought,64,Potato,11.0,BusinessCraftGov,212,73,815
2023-05-16,TeddyTaps230,bought,64,Potato,11.0,BusinessCraftGov,212,73,815
2023-05-16,MizzPiggyy,bought,16,Apple,4.0,Matty707,244,65,636
2023-05-16,MizzPiggyy,bought,16,Apple,4.0,Matty707,244,65,636
2023-05-16,MizzPiggyy,bought,16,Apple,4.0,Matty707,244,65,636
2023-05-16,MizzPiggyy,bought,16,Apple,4.0,Matty707,244,65,636
2023-05-16,MizzPiggyy,bought,16,Apple,4.0,Matty707,244,65,636
2023-05-16,MizzPiggyy,bought,16,Apple,4.0,Matty707,244,65,636
2023-05-16,MizzPiggyy,bought,16,Apple,4.0,Matty707,244,65,636
2023-05-16,MizzPiggyy,bought,16,Apple,4.0,Matty707,244,65,636
2023-05-16,MizzPiggyy,bought,16,Apple,4.0,Matty707,244,65,636
2023-05-16,MizzPiggyy,bought,16,Apple,4.0,Matty707,244,65,636
2023-05-16,MizzPiggyy,bought,16,Apple,4.0,Matty707,244,65,636
2023-05-16,MizzPiggyy,bought,16,Apple,4.0,Matty707,244,65,636
2023-05-16,DoubbleKerius,bought,64,Baked Potato,11.0,BusinessCraftGov,211,66,816
2023-05-16,Maiacat1,bought,12,Honeycomb,4.0,MizzPiggyy,429,64,93
2023-05-16,Maiacat1,bought,12,Honeycomb,4.0,MizzPiggyy,429,64,93
2023-05-16,Maiacat1,bought,12,Honeycomb,4.0,MizzPiggyy,429,64,93
2023-05-16,Maiacat1,bought,12,Honeycomb,4.0,MizzPiggyy,429,64,93
2023-05-16,Maiacat1,bought,12,Honeycomb,4.0,MizzPiggyy,429,64,93
2023-05-16,Maiacat1,bought,12,Honeycomb,4.0,MizzPiggyy,429,64,93
2023-05-16,Maiacat1,bought,12,Honeycomb,4.0,MizzPiggyy,429,64,93
2023-05-16,Maiacat1,bought,12,Honeycomb,4.0,MizzPiggyy,429,64,93
2023-05-16,Maiacat1,bought,12,Honeycomb,4.0,MizzPiggyy,429,64,93
2023-05-16,Maiacat1,bought,12,Honeycomb,4.0,MizzPiggyy,429,64,93
2023-05-16,Maiacat1,bought,12,Honeycomb,4.0,MizzPiggyy,429,64,93
2023-05-16,Maiacat1,bought,12,Honeycomb,4.0,MizzPiggyy,429,64,93
2023-05-16,Maiacat1,bought,12,Honeycomb,4.0,MizzPiggyy,429,64,93
2023-05-16,Maiacat1,bought,12,Honeycomb,4.0,MizzPiggyy,429,64,93
2023-05-16,Maiacat1,bought,12,Honeycomb,4.0,MizzPiggyy,429,64,93
2023-05-16,Maiacat1,bought,5,Honeycomb,1.67,MizzPiggyy,429,64,93
2023-05-17,arwwy,bought,64,Jungle Log,10.0,pure_pringles209,206,67,420
2023-05-17,arwwy,bought,64,Jungle Log,10.0,pure_pringles209,206,67,420
2023-05-17,arwwy,bought,64,Jungle Log,10.0,pure_pringles209,206,67,420
2023-05-17,arwwy,bought,64,Jungle Log,10.0,pure_pringles209,206,67,420
2023-05-17,arwwy,bought,64,Jungle Log,10.0,pure_pringles209,206,67,420
2023-05-17,arwwy,bought,64,Jungle Log,10.0,pure_pringles209,206,67,420
2023-05-17,arwwy,bought,64,Jungle Log,10.0,pure_pringles209,206,67,420
2023-05-17,arwwy,bought,64,Jungle Log,10.0,pure_pringles209,206,67,420
2023-05-17,arwwy,bought,64,Jungle Log,10.0,pure_pringles209,206,67,420
2023-05-17,arwwy,bought,64,Jungle Log,10.0,pure_pringles209,206,67,420
2023-05-17,arwwy,bought,64,Jungle Log,10.0,pure_pringles209,206,67,420
2023-05-17,arwwy,bought,64,Jungle Log,10.0,pure_pringles209,206,67,420
2023-05-17,arwwy,bought,64,Jungle Log,10.0,pure_pringles209,206,67,420
2023-05-17,arwwy,bought,64,Jungle Log,10.0,pure_pringles209,206,67,420
2023-05-17,arwwy,bought,64,Jungle Log,10.0,pure_pringles209,206,67,420
2023-05-17,arwwy,bought,64,Jungle Log,10.0,pure_pringles209,206,67,420
2023-05-17,arwwy,bought,64,Jungle Log,10.0,pure_pringles209,206,67,420
2023-05-17,arwwy,bought,29,Jungle Log,4.53,pure_pringles209,206,67,420
2023-05-17,arwwy,bought,64,Spruce Log,10.0,pure_pringles209,206,67,421
2023-05-17,Spicey_Spacey,bought,64,Orange Wool,10.0,Tracefais,488,66,577
2023-05-17,TeddyTaps230,bought,64,Bread,11.0,BusinessCraftGov,212,66,812
2023-05-17,TeddyTaps230,bought,64,Bread,11.0,BusinessCraftGov,212,66,812
2023-05-17,TeddyTaps230,bought,64,Bread,11.0,BusinessCraftGov,212,66,812
2023-05-17,LTArailways,bought,32,White Concrete,10.0,Lunel,381,72,852
2023-05-17,LTArailways,bought,32,White Concrete,10.0,Lunel,381,72,852
2023-05-17,LTArailways,bought,32,White Concrete,10.0,Lunel,381,72,852
2023-05-17,LTArailways,bought,32,White Concrete,10.0,Lunel,381,72,852
2023-05-17,LTArailways,bought,32,White Concrete,10.0,Lunel,381,72,852
2023-05-17,LTArailways,bought,32,White Concrete,10.0,Lunel,381,72,852
2023-05-17,LTArailways,bought,1,Emerald,7.0,Delsworth,379,64,895
2023-05-17,LTArailways,bought,64,Birch Log,7.0,Lunel,382,74,845
2023-05-17,LTArailways,bought,64,Birch Log,7.0,Lunel,382,74,845
2023-05-17,LTArailways,bought,64,Birch Log,7.0,Lunel,382,74,845
2023-05-17,LTArailways,bought,64,Birch Log,7.0,Lunel,382,74,845
2023-05-17,LTArailways,bought,64,Birch Log,7.0,Lunel,382,74,845
2023-05-17,LTArailways,bought,64,Birch Log,7.0,Lunel,382,74,845
2023-05-17,LTArailways,bought,64,Birch Log,7.0,Lunel,382,74,845
2023-05-17,LTArailways,bought,64,Birch Log,7.0,Lunel,382,74,845
2023-05-17,LTArailways,bought,43,Birch Log,4.7,Lunel,382,74,845
2023-05-17,LTArailways,bought,64,Spruce Log,7.0,Lunel,381,72,845
2023-05-17,LTArailways,bought,64,Spruce Log,7.0,Lunel,381,72,845
2023-05-17,LTArailways,bought,64,Spruce Log,7.0,Lunel,381,72,845
2023-05-17,Ahrucrafter,bought,16,Gold Ingot,14.0,arwwy,495,66,545
2023-05-17,Ahrucrafter,bought,16,Gold Ingot,14.0,arwwy,495,66,545
2023-05-17,Ahrucrafter,bought,16,Gold Ingot,14.0,arwwy,495,66,545
2023-05-17,Ahrucrafter,bought,16,Gold Ingot,14.0,arwwy,495,66,545
2023-05-17,Ahrucrafter,bought,16,Gold Ingot,14.0,arwwy,495,66,545
2023-05-17,Ahrucrafter,bought,16,Gold Ingot,14.0,arwwy,495,66,545
2023-05-17,Ahrucrafter,bought,16,Gold Ingot,14.0,arwwy,495,66,545
2023-05-17,Ahrucrafter,bought,16,Gold Ingot,14.0,arwwy,495,66,545
2023-05-17,Ahrucrafter,bought,16,Gold Ingot,14.0,arwwy,495,66,545
2023-05-17,Ahrucrafter,bought,16,Gold Ingot,14.0,arwwy,495,66,545
2023-05-17,Ahrucrafter,bought,16,Gold Ingot,14.0,arwwy,495,66,545
2023-05-17,Ahrucrafter,bought,16,Gold Ingot,14.0,arwwy,495,66,545
2023-05-17,Ahrucrafter,bought,16,Gold Ingot,14.0,arwwy,495,66,545
2023-05-17,Ahrucrafter,bought,16,Gold Ingot,14.0,arwwy,495,66,545
2023-05-17,Ahrucrafter,bought,16,Gold Ingot,14.0,arwwy,495,66,545
2023-05-17,Ahrucrafter,bought,16,Gold Ingot,14.0,arwwy,495,66,545
2023-05-17,Ahrucrafter,bought,16,Gold Ingot,14.0,arwwy,495,66,545
2023-05-17,Ahrucrafter,bought,16,Gold Ingot,14.0,arwwy,495,66,545
2023-05-17,Ahrucrafter,bought,16,Gold Ingot,14.0,arwwy,495,66,545
2023-05-17,Ahrucrafter,bought,16,Gold Ingot,14.0,arwwy,495,66,545
2023-05-17,Ahrucrafter,bought,16,Gold Ingot,14.0,arwwy,495,66,545
2023-05-17,Ahrucrafter,bought,16,Gold Ingot,14.0,arwwy,495,66,545
2023-05-17,Ahrucrafter,bought,16,Gold Ingot,14.0,arwwy,495,66,545
2023-05-17,Ahrucrafter,bought,16,Gold Ingot,14.0,arwwy,495,66,545
2023-05-17,Ahrucrafter,bought,16,Gold Ingot,14.0,arwwy,495,66,545
2023-05-17,Ahrucrafter,bought,16,Gold Ingot,14.0,arwwy,495,66,545
2023-05-17,Ahrucrafter,bought,16,Gold Ingot,14.0,arwwy,495,66,545
2023-05-17,Ahrucrafter,bought,16,Gold Ingot,14.0,arwwy,495,66,545
2023-05-17,Ahrucrafter,bought,16,Gold Ingot,14.0,arwwy,495,66,545
2023-05-17,Ahrucrafter,bought,16,Gold Ingot,14.0,arwwy,495,66,545
2023-05-17,Ahrucrafter,bought,16,Gold Ingot,14.0,arwwy,495,66,545
2023-05-17,Ahrucrafter,bought,16,Gold Ingot,14.0,arwwy,495,66,545
2023-05-17,Ahrucrafter,bought,16,Gold Ingot,14.0,arwwy,495,66,545
2023-05-17,Ahrucrafter,bought,16,Gold Ingot,14.0,arwwy,495,66,545
2023-05-17,Ahrucrafter,bought,16,Gold Ingot,14.0,arwwy,495,66,545
2023-05-17,Ahrucrafter,bought,16,Gold Ingot,14.0,arwwy,495,66,545
2023-05-17,Ahrucrafter,bought,16,Gold Ingot,14.0,arwwy,495,66,545
2023-05-17,Ahrucrafter,bought,16,Gold Ingot,14.0,arwwy,495,66,545
2023-05-17,Ahrucrafter,bought,16,Gold Ingot,14.0,arwwy,495,66,545
2023-05-17,Ahrucrafter,bought,16,Gold Ingot,14.0,arwwy,495,66,545
2023-05-17,Ahrucrafter,bought,16,Gold Ingot,14.0,arwwy,495,66,545
2023-05-17,Ahrucrafter,bought,16,Gold Ingot,14.0,arwwy,495,66,545
2023-05-17,Ahrucrafter,bought,16,Gold Ingot,14.0,arwwy,495,66,545
2023-05-17,Ahrucrafter,bought,16,Gold Ingot,14.0,arwwy,495,66,545
2023-05-17,Ahrucrafter,bought,16,Gold Ingot,14.0,arwwy,495,66,545
2023-05-17,Ahrucrafter,bought,16,Gold Ingot,14.0,arwwy,495,66,545
2023-05-17,Ahrucrafter,bought,16,Gold Ingot,14.0,arwwy,495,66,545
2023-05-17,Ahrucrafter,bought,16,Gold Ingot,14.0,arwwy,495,66,545
2023-05-17,LTArailways,bought,64,Glass,11.0,Lunel,387,72,845
2023-05-17,LTArailways,bought,64,Glass,11.0,Lunel,387,72,845
2023-05-17,LTArailways,bought,64,Glass,11.0,Lunel,387,72,845
2023-05-17,LTArailways,bought,64,Black Stained Glass,11.0,Lunel,387,74,845
2023-05-17,LTArailways,bought,64,Black Stained Glass,11.0,Lunel,387,74,845
2023-05-17,LTArailways,bought,64,Black Stained Glass,11.0,Lunel,387,74,845
2023-05-17,LTArailways,bought,64,Black Stained Glass,11.0,Lunel,387,74,845
2023-05-17,LTArailways,bought,64,Black Stained Glass,11.0,Lunel,387,74,845
2023-05-17,LTArailways,bought,64,Black Stained Glass,11.0,Lunel,387,74,845
2023-05-17,LTArailways,bought,64,Gray Stained Glass,11.0,Lunel,388,74,845
2023-05-18,arwwy,bought,64,Spruce Log,10.0,pure_pringles209,206,67,421
2023-05-18,arwwy,bought,64,Spruce Log,10.0,pure_pringles209,206,67,421
2023-05-18,arwwy,bought,64,Spruce Log,10.0,pure_pringles209,206,67,421
2023-05-18,arwwy,bought,64,Spruce Log,10.0,pure_pringles209,206,67,421
2023-05-18,arwwy,bought,64,Spruce Log,10.0,pure_pringles209,206,67,421
2023-05-18,arwwy,bought,64,Spruce Log,10.0,pure_pringles209,206,67,421
2023-05-18,arwwy,bought,64,Spruce Log,10.0,pure_pringles209,206,67,421
2023-05-18,arwwy,bought,64,Spruce Log,10.0,pure_pringles209,206,67,421
2023-05-18,arwwy,bought,64,Spruce Log,10.0,pure_pringles209,206,67,421
2023-05-18,arwwy,bought,64,Spruce Log,10.0,pure_pringles209,206,67,421
2023-05-18,arwwy,bought,64,Spruce Log,10.0,pure_pringles209,206,67,421
2023-05-18,arwwy,bought,64,Spruce Log,10.0,pure_pringles209,206,67,421
2023-05-18,arwwy,bought,64,Spruce Log,10.0,pure_pringles209,206,67,421
2023-05-18,arwwy,bought,64,Dark Oak Log,10.0,pure_pringles209,206,67,422
2023-05-18,arwwy,bought,64,Dark Oak Log,10.0,pure_pringles209,206,67,422
2023-05-18,arwwy,bought,64,Dark Oak Log,10.0,pure_pringles209,206,67,422
2023-05-18,666Tobias666,bought,64,Orange Wool,10.0,Tracefais,488,66,577
2023-05-18,666Tobias666,bought,5,Bread,6.0,arwwy,493,66,555
2023-05-18,666Tobias666,bought,5,Bread,6.0,arwwy,493,66,555
2023-05-18,666Tobias666,bought,5,Bread,6.0,arwwy,493,66,555
2023-05-18,666Tobias666,bought,12,Salmon,24.99,arwwy,494,66,549
2023-05-18,666Tobias666,bought,12,Salmon,24.99,arwwy,494,66,549
2023-05-18,Spicey_Spacey,bought,64,Glass,11.0,Lunel,387,72,845
2023-05-18,Spicey_Spacey,bought,64,Glass,11.0,Lunel,387,72,845
2023-05-18,Spicey_Spacey,bought,64,Glass,11.0,Lunel,387,72,845
2023-05-18,Spicey_Spacey,bought,64,Glass,11.0,Lunel,387,72,845
2023-05-18,Spicey_Spacey,bought,64,Glass,11.0,Lunel,387,72,845
2023-05-18,Spicey_Spacey,bought,64,Glass,11.0,Lunel,387,72,845
2023-05-18,Spicey_Spacey,bought,64,Glass,11.0,Lunel,387,72,845
2023-05-18,Spicey_Spacey,bought,64,Glass,11.0,Lunel,387,72,845
2023-05-18,Spicey_Spacey,bought,64,Glass,11.0,Lunel,387,72,845
2023-05-18,Spicey_Spacey,bought,38,Glass,6.53,Lunel,387,72,845
2023-05-18,Spicey_Spacey,bought,64,Baked Potato,11.0,BusinessCraftGov,211,66,816
2023-05-18,Pearot,bought,1,Turtle Egg,4.0,FernGrove,3920,67,762
2023-05-18,Pearot,bought,1,Turtle Egg,4.0,FernGrove,3920,67,762
2023-05-18,Pearot,bought,1,Turtle Egg,4.0,FernGrove,3920,67,762
2023-05-18,Pearot,bought,1,Turtle Egg,4.0,FernGrove,3920,67,762
2023-05-18,Pearot,bought,1,Turtle Egg,4.0,FernGrove,3920,67,762
2023-05-18,Pearot,bought,1,Turtle Egg,4.0,FernGrove,3920,67,762
2023-05-18,Pearot,bought,1,Turtle Egg,4.0,FernGrove,3920,67,762
2023-05-18,Pearot,bought,1,Turtle Egg,4.0,FernGrove,3920,67,762
2023-05-18,Pearot,bought,1,Turtle Egg,4.0,FernGrove,3920,67,762
2023-05-18,Pearot,bought,1,Turtle Egg,4.0,FernGrove,3920,67,762
2023-05-18,Pearot,bought,1,Turtle Egg,4.0,FernGrove,3920,67,762
2023-05-18,Pearot,bought,1,Turtle Egg,4.0,FernGrove,3920,67,762
2023-05-18,Pearot,bought,1,Turtle Egg,4.0,FernGrove,3920,67,762
2023-05-18,Pearot,bought,1,Turtle Egg,4.0,FernGrove,3920,67,762
2023-05-18,Pearot,bought,1,Turtle Egg,4.0,FernGrove,3920,67,762
2023-05-18,Pearot,bought,1,Turtle Egg,4.0,FernGrove,3920,67,762
2023-05-18,Pearot,bought,1,Turtle Egg,4.0,FernGrove,3920,67,762
2023-05-18,Pearot,bought,1,Turtle Egg,4.0,FernGrove,3920,67,762
2023-05-18,Pearot,bought,1,Turtle Egg,4.0,FernGrove,3920,67,762
2023-05-18,Pearot,bought,1,Turtle Egg,4.0,FernGrove,3920,67,762
2023-05-18,Pearot,bought,1,Turtle Egg,4.0,FernGrove,3920,67,762
2023-05-18,Pearot,bought,1,Turtle Egg,4.0,FernGrove,3920,67,762
2023-05-18,Pearot,bought,1,Turtle Egg,4.0,FernGrove,3920,67,762
2023-05-18,Pearot,bought,1,Turtle Egg,4.0,FernGrove,3920,67,762
2023-05-18,Pearot,bought,1,Turtle Egg,4.0,FernGrove,3920,67,762
2023-05-18,Pearot,bought,1,Turtle Egg,4.0,FernGrove,3920,67,762
2023-05-18,Pearot,bought,1,Turtle Egg,4.0,FernGrove,3920,67,762
2023-05-18,Spicey_Spacey,bought,64,Baked Potato,11.0,BusinessCraftGov,211,66,816
2023-05-18,ktr471,bought,16,Prismarine,10.0,Kikochu,340,64,878
2023-05-18,Spicey_Spacey,bought,64,Sand,12.0,pure_pringles209,203,71,426
2023-05-18,Spicey_Spacey,bought,64,Sand,12.0,pure_pringles209,203,71,426
2023-05-18,Spicey_Spacey,bought,64,Sand,12.0,pure_pringles209,203,71,426
2023-05-18,Spicey_Spacey,bought,64,Sand,12.0,pure_pringles209,203,71,426
2023-05-18,Spicey_Spacey,bought,64,Sand,12.0,pure_pringles209,203,71,426
2023-05-18,Spicey_Spacey,bought,64,Sand,12.0,pure_pringles209,203,71,426
2023-05-18,Spicey_Spacey,bought,64,Sand,12.0,pure_pringles209,203,71,426
2023-05-18,Spicey_Spacey,bought,64,Sand,12.0,pure_pringles209,203,71,426
2023-05-18,Spicey_Spacey,bought,64,Sand,12.0,pure_pringles209,203,71,426
2023-05-18,Spicey_Spacey,bought,64,Sand,12.0,pure_pringles209,203,71,426
2023-05-18,Spicey_Spacey,bought,64,Sand,12.0,pure_pringles209,203,71,426
2023-05-18,Spicey_Spacey,bought,64,Sand,12.0,pure_pringles209,203,71,426
2023-05-18,Spicey_Spacey,bought,64,Sand,12.0,pure_pringles209,203,71,426
2023-05-18,Spicey_Spacey,bought,31,Sand,5.81,pure_pringles209,203,71,426
2023-05-18,Maiacat1,bought,12,Honeycomb,4.0,MizzPiggyy,429,64,93
2023-05-18,Maiacat1,bought,12,Honeycomb,4.0,MizzPiggyy,429,64,93
2023-05-18,Maiacat1,bought,12,Honeycomb,4.0,MizzPiggyy,429,64,93
2023-05-18,Maiacat1,bought,12,Honeycomb,4.0,MizzPiggyy,429,64,93
2023-05-18,Maiacat1,bought,12,Honeycomb,4.0,MizzPiggyy,429,64,93
2023-05-18,Maiacat1,bought,12,Honeycomb,4.0,MizzPiggyy,429,64,93
2023-05-18,Maiacat1,bought,12,Honeycomb,4.0,MizzPiggyy,429,64,93
2023-05-18,Maiacat1,bought,12,Honeycomb,4.0,MizzPiggyy,429,64,93
2023-05-18,Maiacat1,bought,12,Honeycomb,4.0,MizzPiggyy,429,64,93
2023-05-18,Maiacat1,bought,12,Honeycomb,4.0,MizzPiggyy,429,64,93
2023-05-18,Maiacat1,bought,12,Honeycomb,4.0,MizzPiggyy,429,64,93
2023-05-18,Maiacat1,bought,12,Honeycomb,4.0,MizzPiggyy,429,64,93
2023-05-18,Maiacat1,bought,12,Honeycomb,4.0,MizzPiggyy,429,64,93
2023-05-18,Maiacat1,bought,6,Honeycomb,2.0,MizzPiggyy,429,64,93
2023-05-19,MizzPiggyy,bought,16,Gunpowder,29.0,Ahrucrafter,388,81,890
2023-05-19,Sanhachi038,bought,16,Cooked Chicken,12.0,Nightmare98765,-563,66,3747
2023-05-20,Spicey_Spacey,bought,64,Gravel,5.0,Nightmare98765,-585,59,3729
2023-05-20,Spicey_Spacey,bought,64,Gravel,5.0,Nightmare98765,-585,59,3729
2023-05-20,Spicey_Spacey,bought,64,Gravel,5.0,Nightmare98765,-585,59,3729
2023-05-20,Spicey_Spacey,bought,62,Gravel,4.84,Nightmare98765,-585,59,3729
2023-05-20,Pixelninjaa,bought,64,White Stained Glass,11.0,TippyTaps230,161,66,281
2023-05-20,Pixelninjaa,bought,64,White Stained Glass,11.0,TippyTaps230,161,66,281
2023-05-20,Pixelninjaa,bought,64,Beetroot Seeds,3.0,TeddyTaps230,382,73,891
2023-05-20,Pixelninjaa,bought,64,Beetroot Seeds,3.0,TeddyTaps230,382,73,891
2023-05-20,Pixelninjaa,bought,64,Beetroot Seeds,3.0,TeddyTaps230,382,73,891
2023-05-20,Spicey_Spacey,bought,64,Baked Potato,11.0,BusinessCraftGov,211,66,816
2023-05-20,Spicey_Spacey,bought,16,Slime Ball,20.0,Tracefais,341,64,863
2023-05-20,Spicey_Spacey,bought,16,Slime Ball,20.0,Tracefais,341,64,863
2023-05-20,Spicey_Spacey,bought,16,Slime Ball,20.0,Tracefais,341,64,863
2023-05-20,Spicey_Spacey,bought,16,Slime Ball,20.0,Tracefais,341,64,863
2023-05-20,Bluewolf1613,bought,64,Terracotta,14.0,TippyTaps230,171,67,281
2023-05-20,Bluewolf1613,bought,64,Terracotta,14.0,TippyTaps230,171,67,281
2023-05-20,Bluewolf1613,bought,8,Light Blue Wool,1.25,TippyTaps230,170,66,286
2023-05-21,Spicey_Spacey,bought,64,Baked Potato,11.0,BusinessCraftGov,212,66,816
2023-05-21,Liayahhh,bought,16,Acacia Log,4.0,__Cookiez,346,66,724
2023-05-21,Pearot,bought,16,Spider Eye,4.0,Tracefais,337,64,863
2023-05-21,Pearot,bought,16,Spider Eye,4.0,Tracefais,337,64,863
2023-05-21,Pearot,bought,16,Spider Eye,4.0,Tracefais,337,64,863
2023-05-21,Pearot,bought,96,Redstone,10.0,Squillbill0506,384,75,885
2023-05-21,Spicey_Spacey,bought,16,Jungle Log,4.0,MizzPiggyy,416,64,93
2023-05-21,Spicey_Spacey,bought,16,Jungle Log,4.0,MizzPiggyy,416,64,93
2023-05-21,Spicey_Spacey,bought,16,Jungle Log,4.0,MizzPiggyy,416,64,93
2023-05-21,Spicey_Spacey,bought,16,Jungle Log,4.0,MizzPiggyy,416,64,93
2023-05-21,Spicey_Spacey,bought,16,Jungle Log,4.0,MizzPiggyy,416,64,93
2023-05-21,Spicey_Spacey,bought,16,Jungle Log,4.0,MizzPiggyy,416,64,93
2023-05-21,Spicey_Spacey,bought,16,Jungle Log,4.0,MizzPiggyy,416,64,93
2023-05-21,Spicey_Spacey,bought,16,Jungle Log,4.0,MizzPiggyy,416,64,93
2023-05-21,Spicey_Spacey,bought,16,Jungle Log,4.0,MizzPiggyy,416,64,93
2023-05-21,Spicey_Spacey,bought,16,Jungle Log,4.0,MizzPiggyy,416,64,93
2023-05-21,Spicey_Spacey,bought,16,Jungle Log,4.0,MizzPiggyy,416,64,93
2023-05-21,Spicey_Spacey,bought,16,Jungle Log,4.0,MizzPiggyy,416,64,93
2023-05-21,Spicey_Spacey,bought,16,Jungle Log,4.0,MizzPiggyy,416,64,93
2023-05-21,Spicey_Spacey,bought,16,Jungle Log,4.0,MizzPiggyy,416,64,93
2023-05-21,Spicey_Spacey,bought,16,Jungle Log,4.0,MizzPiggyy,416,64,93
2023-05-21,Spicey_Spacey,bought,16,Jungle Log,4.0,MizzPiggyy,416,64,93
2023-05-21,Spicey_Spacey,bought,16,Jungle Log,4.0,MizzPiggyy,416,64,93
2023-05-21,Spicey_Spacey,bought,16,Jungle Log,4.0,MizzPiggyy,416,64,93
2023-05-21,ChicadelPiolin,bought,1,Diamond Helmet,20.0,pet_jellyfish,-501,66,3649
2023-05-21,ChicadelPiolin,bought,1,Diamond Sword,10.0,pet_jellyfish,-501,67,3649
2023-05-21,ChicadelPiolin,bought,1,Diamond,4.0,pet_jellyfish,-496,73,3644
2023-05-21,ChicadelPiolin,bought,1,Diamond,4.0,pet_jellyfish,-496,73,3644
2023-05-21,ChicadelPiolin,bought,1,Diamond,4.0,pet_jellyfish,-496,73,3644
2023-05-21,Oriomium,bought,64,Potato,4.0,Tracefais,243,68,595
2023-05-21,Oriomium,bought,64,Sweet Berries,6.0,Tracefais,251,66,592
2023-05-21,Oriomium,bought,1,Saddle,15.0,pet_jellyfish,-501,66,3641
2023-05-21,Oriomium,bought,1,Saddle,15.0,pet_jellyfish,-501,66,3641
2023-05-21,Pearot,bought,32,White Concrete,10.0,Lunel,381,72,852
2023-05-21,Pearot,bought,32,White Concrete,10.0,Lunel,381,72,852
2023-05-21,Pearot,bought,32,White Concrete,10.0,Lunel,381,72,852
2023-05-21,Pearot,bought,32,White Concrete,10.0,Lunel,381,72,852
2023-05-21,Pearot,bought,32,White Concrete,10.0,Lunel,381,72,852
2023-05-21,Pearot,bought,32,White Concrete,10.0,Lunel,381,72,852
